date,pm25,pm10,no2,so2,co,o3
2021-11-12,128.070,180.737,32.222,24.585,1287.888,73.973
2021-11-13,130.279,183.509,24.349,22.171,1393.670,59.308
2021-11-14,137.164,193.171,29.111,26.469,1429.189,48.095
2021-11-15,165.512,233.381,24.499,31.753,1880.984,34.005
2021-11-16,180.626,254.204,29.284,30.078,1725.005,50.233
2021-11-17,151.776,213.724,34.614,29.896,1573.353,52.527
2021-11-18,162.737,229.579,37.892,34.033,1755.556,51.491
2021-11-19,201.499,284.190,35.939,36.198,2121.430,58.511
2021-11-20,207.696,292.922,37.298,38.339,2437.489,64.815
2021-11-21,233.925,329.732,48.628,40.142,2776.937,67.474
2021-11-22,234.807,331.028,30.999,41.117,2742.623,61.910
2021-11-23,252.469,356.028,47.927,38.196,2476.744,62.344
2021-11-24,216.224,304.968,36.414,38.016,2378.404,54.653
2021-11-25,244.033,344.153,28.362,40.329,2632.568,52.136
2021-11-26,237.749,335.273,30.978,38.375,2735.161,54.817
2021-11-27,206.351,291.131,29.413,34.193,2256.958,54.735
2021-11-28,217.532,306.885,27.268,37.360,2333.820,48.987
2021-11-29,186.707,263.553,44.263,30.939,2136.602,57.487
2021-11-30,181.556,256.327,31.019,33.167,1825.883,44.979
2021-12-01,161.465,227.881,29.733,30.346,1648.017,35.612
2021-12-02,191.068,269.812,33.767,33.379,1916.837,39.071
2021-12-03,195.950,276.706,38.479,33.207,2005.372,47.452
2021-12-04,158.901,224.506,34.154,24.923,1544.686,46.192
2021-12-05,118.206,167.041,27.018,20.368,1064.338,33.617
2021-12-06,76.254,107.884,16.807,11.724,674.832,30.504
2021-12-07,127.425,179.980,24.787,20.859,1180.341,24.217
2021-12-08,155.444,219.416,27.428,26.892,1592.203,31.128
2021-12-09,138.749,196.038,32.679,22.747,1264.285,51.413
2021-12-10,187.709,265.107,32.863,28.676,1781.210,61.282
2021-12-11,216.251,305.251,34.155,31.533,2249.774,52.388
2021-12-12,201.804,284.762,37.166,27.188,1894.787,53.016
2021-12-13,222.987,314.572,32.230,30.334,2059.392,48.184
2021-12-14,231.525,326.836,34.939,31.775,2287.648,50.191
2021-12-15,204.185,288.323,49.344,27.328,2008.546,57.752
2021-12-16,169.665,239.566,34.516,25.442,1719.972,57.582
2021-12-17,173.371,244.820,37.390,25.465,1728.697,57.564
2021-12-18,213.506,301.483,40.150,30.847,2184.640,49.932
2021-12-19,203.670,287.689,31.136,25.997,2040.136,78.656
2021-12-20,218.039,308.012,26.803,27.663,1910.240,72.129
2021-12-21,259.286,366.266,39.140,33.725,2525.840,46.532
2021-12-22,264.659,374.001,41.584,31.561,2672.092,63.469
2021-12-23,257.018,362.975,36.523,30.706,2878.189,48.531
2021-12-24,236.751,334.397,32.698,31.280,2504.936,47.832
2021-12-25,232.840,328.850,33.103,30.050,2513.684,44.824
2021-12-26,187.809,265.218,29.495,27.462,1919.717,48.113
2021-12-27,188.065,265.506,41.969,27.303,1944.008,47.453
2021-12-28,177.170,249.975,36.025,24.295,1749.762,51.444
2021-12-29,157.240,221.755,42.214,22.197,1452.324,47.029
2021-12-30,140.981,198.840,39.463,22.690,1312.997,42.770
2021-12-31,146.474,206.583,32.165,21.286,1332.892,53.136
2022-01-01,177.963,250.993,38.277,24.200,1530.049,46.368
2022-01-02,187.235,264.167,33.534,22.461,1454.979,51.274
2022-01-03,192.356,271.491,30.116,22.613,1473.422,52.778
2022-01-04,217.974,307.745,31.489,23.795,1764.980,50.678
2022-01-05,214.055,302.142,34.956,25.975,1928.086,46.744
2022-01-06,224.326,316.762,37.507,27.202,2141.264,52.240
2022-01-07,172.392,243.522,33.033,23.431,1778.813,57.826
2022-01-08,178.405,251.899,31.911,24.048,1772.856,49.788
2022-01-09,192.612,272.040,38.695,23.759,1952.521,60.652
2022-01-10,201.982,285.315,40.909,24.628,1949.952,57.312
2022-01-11,181.414,256.261,22.095,18.535,1553.650,67.726
2022-01-12,146.619,207.041,24.352,18.989,1152.634,49.003
2022-01-13,163.175,230.531,29.796,21.446,1411.295,50.547
2022-01-14,161.010,227.364,28.120,20.191,1467.594,42.836
2022-01-15,164.552,232.372,30.827,22.415,1581.022,37.544
2022-01-16,166.359,235.030,28.655,21.232,1541.456,56.897
2022-01-17,171.744,242.613,28.600,21.466,1489.185,51.930
2022-01-18,238.344,336.628,31.857,28.925,2165.936,42.299
2022-01-19,248.549,351.203,40.748,27.592,2332.635,48.281
2022-01-20,274.855,388.372,39.501,30.282,2556.092,50.731
2022-01-21,295.380,417.304,42.402,30.251,3008.864,53.916
2022-01-22,212.000,299.657,38.153,21.781,1834.336,64.965
2022-01-23,149.267,210.822,23.768,17.383,1436.215,67.136
2022-01-24,191.283,269.961,22.480,23.723,1605.579,50.173
2022-01-25,242.801,342.681,30.543,27.834,2282.580,37.820
2022-01-26,175.951,248.005,37.357,16.571,1478.368,66.690
2022-01-27,161.686,227.014,22.733,18.362,1228.263,66.197
2022-01-28,197.820,278.123,29.729,23.867,1509.715,58.681
2022-01-29,225.733,317.580,31.834,23.314,1781.344,51.784
2022-01-30,275.072,388.059,37.103,31.516,2610.123,57.157
2022-01-31,240.012,338.789,40.863,24.716,2238.222,70.883
2022-02-01,176.380,249.059,21.689,22.079,1408.891,89.580
2022-02-02,181.453,255.795,34.063,21.469,1559.450,59.986
2022-02-03,170.166,239.172,31.050,20.793,1270.438,59.854
2022-02-04,113.298,158.862,13.091,12.992,951.177,83.305
2022-02-05,132.275,185.736,22.646,18.758,986.641,66.165
2022-02-06,191.968,270.624,31.103,22.257,1643.108,56.384
2022-02-07,199.729,281.945,37.782,26.264,1916.525,58.061
2022-02-08,213.793,301.759,35.760,26.205,2169.473,59.413
2022-02-09,209.105,294.669,35.607,25.000,1796.616,68.594
2022-02-10,205.242,287.603,27.810,20.155,1374.908,47.936
2022-02-11,195.276,273.940,28.967,21.467,1507.046,66.833
2022-02-12,153.514,215.662,30.821,23.422,1320.851,59.045
2022-02-13,143.399,201.803,34.346,19.519,1295.501,62.777
2022-02-14,151.084,213.024,31.070,21.974,1408.461,58.934
2022-02-15,185.104,261.281,35.165,25.580,1793.803,54.746
2022-02-16,183.344,258.827,37.905,24.238,1660.640,62.563
2022-02-17,192.669,271.876,41.259,25.486,1804.572,61.466
2022-02-18,184.547,260.157,39.374,24.083,1709.151,57.965
2022-02-19,164.643,232.022,34.402,23.661,1458.698,62.818
2022-02-20,143.792,202.162,20.272,16.572,1022.497,96.790
2022-02-21,168.833,237.322,25.796,22.246,1225.357,61.809
2022-02-22,144.269,202.950,30.083,19.456,1260.334,62.913
2022-02-23,183.026,257.558,26.328,24.609,1572.617,55.907
2022-02-24,223.463,314.658,33.452,25.529,1841.782,61.480
2022-02-25,152.665,215.167,31.747,18.907,1500.080,77.660
2022-02-26,144.776,203.965,27.126,20.565,1240.621,70.383
2022-02-27,180.616,254.377,33.965,21.215,1485.646,72.539
2022-02-28,194.289,273.965,35.202,25.225,1839.706,70.754
2022-03-01,180.367,254.129,35.052,24.166,1881.788,62.326
2022-03-02,156.926,220.993,27.684,21.159,1659.092,67.788
2022-03-03,186.773,263.094,25.267,23.187,1766.671,66.219
2022-03-04,202.507,285.207,32.876,24.353,2003.055,67.176
2022-03-05,188.268,264.787,36.381,24.233,1824.248,73.858
2022-03-06,144.645,203.489,29.658,18.350,1445.164,78.672
2022-03-07,141.137,198.749,35.187,19.542,1356.677,60.400
2022-03-08,164.238,231.510,37.091,19.919,1504.564,81.058
2022-03-09,142.130,200.559,27.921,18.966,1446.736,89.921
2022-03-10,131.830,186.163,27.117,17.589,1252.418,92.290
2022-03-11,146.129,206.476,29.016,20.940,1410.309,75.912
2022-03-12,134.091,189.313,39.828,19.132,1360.371,83.187
2022-03-13,131.514,185.543,29.757,17.851,1198.707,86.018
2022-03-14,144.303,203.689,29.818,19.671,1387.948,78.526
2022-03-15,170.614,240.919,37.304,20.653,1522.391,83.130
2022-03-16,174.438,246.146,39.019,22.348,1779.312,80.302
2022-03-17,164.978,232.701,38.369,21.411,1571.010,76.318
2022-03-18,183.711,259.140,39.921,21.818,1649.738,74.621
2022-03-19,155.512,218.971,29.878,18.775,1239.746,87.464
2022-03-20,104.368,146.181,24.387,14.838,808.763,73.938
2022-03-21,85.137,119.070,20.782,13.730,684.287,67.268
2022-03-22,138.156,194.170,25.200,18.755,1100.202,60.683
2022-03-23,120.030,168.837,21.030,15.903,1021.706,91.049
2022-03-24,64.115,89.321,9.511,6.946,437.289,88.080
2022-03-25,67.539,93.346,6.268,4.668,316.298,74.301
2022-03-26,60.969,84.217,8.714,6.050,353.078,68.129
2022-03-27,112.413,154.138,15.388,9.992,486.799,64.803
2022-03-28,90.470,124.453,16.798,9.903,536.085,61.708
2022-03-29,106.754,146.676,17.111,10.012,519.579,56.381
2022-03-30,77.410,107.414,17.677,10.306,514.678,51.414
2022-03-31,75.752,105.091,13.388,8.381,373.367,53.762
2022-04-01,61.897,86.435,15.532,9.057,381.331,48.409
2022-04-02,108.124,150.726,20.189,14.098,662.826,42.585
2022-04-03,83.605,116.364,12.053,7.525,433.900,53.847
2022-04-04,35.264,48.904,6.641,4.598,246.157,59.074
2022-04-05,53.793,73.961,9.203,6.027,329.866,61.963
2022-04-06,62.211,86.922,16.829,9.531,500.126,57.096
2022-04-07,109.458,152.741,21.698,14.972,798.320,54.965
2022-04-08,62.226,86.369,16.857,9.695,487.899,65.948
2022-04-09,48.404,68.169,13.468,8.078,379.184,48.394
2022-04-10,38.959,56.078,8.358,5.295,283.762,54.709
2022-04-11,63.474,90.197,11.441,7.272,349.586,56.384
2022-04-12,69.581,98.622,14.453,8.905,386.680,55.374
2022-04-13,36.579,52.019,10.218,6.224,267.545,50.418
2022-04-14,37.166,53.907,6.530,4.939,217.175,60.596
2022-04-15,40.440,58.143,6.912,5.172,229.526,64.684
2022-04-16,40.283,58.238,7.315,5.107,250.127,63.154
2022-04-17,36.313,52.104,8.338,5.630,254.935,59.570
2022-04-18,68.035,96.191,16.418,9.011,377.421,46.880
2022-04-19,81.507,115.003,16.307,9.546,447.936,52.727
2022-04-20,59.771,84.114,15.651,7.958,414.686,47.415
2022-04-21,71.730,100.558,18.986,9.027,491.972,49.858
2022-04-22,87.090,120.890,18.126,9.472,439.089,51.444
2022-04-23,56.433,79.235,11.991,8.041,370.476,78.220
2022-04-24,50.500,71.156,10.702,7.462,344.903,81.433
2022-04-25,61.127,84.972,10.674,7.078,340.092,75.572
2022-04-26,67.202,92.705,11.621,6.997,353.396,68.258
2022-04-27,81.345,111.613,16.016,8.765,416.540,59.660
2022-04-28,102.080,140.549,24.717,11.410,645.350,52.223
2022-04-29,80.045,108.331,12.557,7.313,396.086,70.172
2022-04-30,99.976,133.938,16.526,8.598,447.250,68.355
2022-05-01,75.323,102.548,16.627,9.462,541.866,67.444
2022-05-02,79.541,110.210,20.472,11.154,607.650,61.704
2022-05-03,68.540,94.881,18.786,8.634,504.038,64.995
2022-05-04,69.650,96.108,16.967,7.901,421.901,63.124
2022-05-05,73.919,102.329,20.838,9.036,523.812,62.429
2022-05-06,92.127,129.314,23.813,12.324,823.640,58.751
2022-05-07,106.419,149.204,21.648,12.371,875.859,67.248
2022-05-08,98.647,138.445,22.781,11.107,878.831,82.149
2022-05-09,64.276,90.146,18.038,7.980,521.931,51.477
2022-05-10,40.811,57.405,15.878,7.123,379.963,43.332
2022-05-11,45.973,63.196,11.471,5.990,324.089,66.548
2022-05-12,66.890,87.352,10.887,5.697,289.529,65.848
2022-05-13,52.478,67.855,7.712,4.391,251.167,72.488
2022-05-14,48.087,63.528,6.763,3.921,218.812,67.700
2022-05-15,36.764,49.700,7.800,4.327,228.668,64.228
2022-05-16,54.228,71.845,7.111,4.049,225.209,63.874
2022-05-17,34.064,46.966,8.333,4.463,215.664,54.080
2022-05-18,40.338,55.556,9.042,4.846,211.881,53.268
2022-05-19,33.489,46.756,10.575,5.302,221.182,46.303
2022-05-20,48.400,67.542,13.808,6.221,269.864,41.753
2022-05-21,63.209,85.630,15.414,7.227,342.488,57.396
2022-05-22,91.789,120.384,18.603,7.621,439.040,65.628
2022-05-23,69.724,94.261,24.640,8.593,526.877,64.754
2022-05-24,84.765,116.099,24.140,8.505,630.255,70.619
2022-05-25,57.069,78.160,19.624,7.751,452.500,76.143
2022-05-26,93.384,126.593,16.119,7.071,427.206,91.558
2022-05-27,69.224,92.978,10.523,5.367,331.039,88.136
2022-05-28,74.938,100.069,13.907,5.750,402.893,87.499
2022-05-29,107.579,141.642,12.455,5.588,381.475,88.808
2022-05-30,70.586,95.283,19.341,6.849,437.931,65.937
2022-05-31,100.194,132.193,13.099,5.626,384.689,81.016
2022-06-01,66.596,89.654,13.487,5.905,354.775,78.328
2022-06-02,84.585,115.047,11.739,4.995,336.494,78.861
2022-06-03,60.283,81.393,10.497,4.634,277.340,72.202
2022-06-04,66.166,88.437,9.652,4.842,245.134,69.470
2022-06-05,69.961,94.316,9.713,4.610,234.394,59.371
2022-06-06,57.536,77.402,11.638,5.168,248.115,53.920
2022-06-07,73.087,96.705,11.223,5.156,260.495,59.415
2022-06-08,76.382,101.212,11.850,5.210,308.587,68.041
2022-06-09,66.330,88.475,9.444,4.481,258.102,69.646
2022-06-10,57.029,77.465,10.791,5.040,278.091,69.326
2022-06-11,80.358,107.520,7.903,4.206,241.256,76.445
2022-06-12,61.833,83.737,8.443,4.228,226.879,67.905
2022-06-13,44.805,62.594,7.190,3.759,202.703,72.606
2022-06-14,38.735,54.987,7.768,3.930,183.454,55.383
2022-06-15,30.797,44.033,8.397,3.959,195.334,56.579
2022-06-16,27.625,38.911,7.797,3.660,172.051,50.814
2022-06-17,32.450,45.473,9.791,4.331,187.033,42.287
2022-06-18,29.804,41.396,10.360,4.523,182.691,36.821
2022-06-19,35.593,49.623,11.064,4.703,206.102,41.469
2022-06-20,29.103,40.607,11.190,4.767,212.084,49.513
2022-06-21,28.751,40.226,14.059,5.247,237.634,47.942
2022-06-22,28.413,39.983,11.855,4.991,224.809,56.188
2022-06-23,26.226,37.101,8.977,4.164,175.465,52.473
2022-06-24,33.457,47.446,9.384,4.210,179.721,50.036
2022-06-25,24.250,34.305,8.361,3.984,166.200,50.725
2022-06-26,28.030,39.687,10.823,4.714,181.917,44.248
2022-06-27,24.852,35.081,11.097,4.744,185.355,44.712
2022-06-28,23.463,32.641,9.587,4.299,166.376,43.125
2022-06-29,27.475,38.010,11.071,4.639,183.619,41.821
2022-06-30,34.795,48.252,13.245,4.995,213.566,40.164
2022-07-01,27.023,37.703,12.003,5.035,220.013,54.586
2022-07-02,35.013,49.261,12.920,4.993,212.744,54.234
2022-07-03,30.854,43.282,14.416,5.296,221.632,47.478
2022-07-04,42.242,59.197,15.852,5.833,239.667,42.967
2022-07-05,33.971,47.307,11.521,4.985,250.270,44.616
2022-07-06,41.378,57.515,17.413,6.196,280.262,30.323
2022-07-07,29.617,41.890,12.876,5.170,227.088,44.969
2022-07-08,28.005,39.180,11.726,4.964,197.744,42.606
2022-07-09,28.284,39.304,11.761,5.037,190.828,45.258
2022-07-10,24.850,35.470,10.807,4.605,178.439,43.696
2022-07-11,32.244,46.194,11.086,4.595,174.201,48.328
2022-07-12,20.544,29.320,10.122,4.328,180.791,50.855
2022-07-13,25.640,36.341,10.223,4.468,179.232,51.708
2022-07-14,15.095,21.367,10.962,4.462,190.216,47.329
2022-07-15,20.192,28.677,9.729,4.233,185.743,50.897
2022-07-16,25.140,36.031,9.592,4.287,172.627,48.863
2022-07-17,23.350,33.635,8.407,3.824,162.656,48.532
2022-07-18,22.341,32.036,8.297,3.868,148.649,46.807
2022-07-19,23.899,33.966,9.529,4.134,166.261,48.781
2022-07-20,27.444,38.780,10.195,4.478,193.193,51.752
2022-07-21,31.311,43.863,13.729,5.271,219.048,47.274
2022-07-22,49.941,69.258,17.321,6.162,261.236,43.446
2022-07-23,29.657,41.514,13.519,5.063,232.239,41.952
2022-07-24,25.451,35.709,13.036,4.677,194.906,32.108
2022-07-25,27.407,38.452,17.005,5.896,261.811,30.390
2022-07-26,34.736,48.863,18.753,6.005,275.652,34.068
2022-07-27,52.633,73.656,17.556,7.199,353.665,34.268
2022-07-28,49.385,69.354,21.547,7.648,387.417,44.971
2022-07-29,50.063,70.003,16.700,7.260,352.434,45.956
2022-07-30,40.769,56.797,14.751,6.129,258.733,46.266
2022-07-31,27.298,37.743,15.080,5.831,207.493,26.891
2022-08-01,39.749,55.016,19.846,6.494,275.369,28.393
2022-08-02,66.567,91.612,19.085,7.708,401.387,34.248
2022-08-03,55.708,77.187,17.287,7.333,406.149,20.347
2022-08-04,32.786,46.233,18.200,6.438,265.778,31.799
2022-08-05,31.923,45.627,16.876,6.011,256.956,37.821
2022-08-06,41.193,58.587,18.734,5.910,279.368,24.875
2022-08-07,34.608,49.242,18.742,6.093,293.995,38.335
2022-08-08,24.258,35.087,9.803,3.975,196.775,43.407
2022-08-09,19.781,29.857,5.962,3.027,151.560,52.528
2022-08-10,18.165,27.564,5.768,3.006,152.521,50.982
2022-08-11,20.079,29.402,10.080,4.303,189.445,46.532
2022-08-12,34.041,47.910,15.728,5.528,241.525,39.536
2022-08-13,22.536,32.179,8.422,3.581,192.248,46.376
2022-08-14,28.513,41.769,8.454,3.810,169.616,44.843
2022-08-15,30.727,44.593,13.020,5.015,205.731,41.456
2022-08-16,52.503,73.588,18.202,6.816,321.368,50.032
2022-08-17,91.207,127.233,20.389,8.684,474.104,58.641
2022-08-18,67.939,95.036,19.352,6.885,446.542,65.577
2022-08-19,39.481,55.504,9.699,3.907,250.796,56.026
2022-08-20,28.352,40.214,11.292,4.927,215.907,48.033
2022-08-21,38.669,53.371,14.873,5.963,262.918,44.507
2022-08-22,50.788,70.309,16.532,6.340,327.209,47.637
2022-08-23,40.344,56.335,18.156,6.197,324.886,41.089
2022-08-24,26.416,36.748,11.803,5.241,227.773,50.385
2022-08-25,48.239,65.543,16.257,6.427,308.142,53.798
2022-08-26,60.025,81.649,14.487,6.898,318.348,55.476
2022-08-27,42.166,57.776,13.797,5.885,277.680,44.456
2022-08-28,58.319,78.867,17.893,7.489,315.565,34.650
2022-08-29,55.163,75.676,19.473,7.852,354.816,35.923
2022-08-30,43.206,60.806,19.316,7.716,334.758,28.961
2022-08-31,35.719,50.443,15.950,7.246,290.630,34.434
2022-09-01,42.966,60.502,18.486,7.709,317.768,33.125
2022-09-02,41.431,58.376,16.354,6.648,275.883,35.457
2022-09-03,36.512,51.308,14.640,6.320,263.643,44.387
2022-09-04,30.799,43.396,13.906,6.264,250.407,42.354
2022-09-05,33.773,47.786,15.433,6.702,262.700,31.745
2022-09-06,48.866,69.067,21.587,8.736,417.628,31.395
2022-09-07,42.045,59.427,19.045,7.870,382.998,38.291
2022-09-08,70.251,99.274,24.594,9.659,575.293,40.493
2022-09-09,62.680,88.567,15.778,7.365,559.058,70.759
2022-09-10,35.757,50.553,13.432,5.932,363.545,51.970
2022-09-11,27.758,39.537,10.789,5.094,232.691,35.364
2022-09-12,33.018,46.803,14.140,5.784,268.355,31.477
2022-09-13,36.781,52.198,15.313,5.683,273.120,25.007
2022-09-14,35.746,50.487,13.856,5.788,272.469,39.486
2022-09-15,41.574,58.655,14.323,6.567,290.618,48.526
2022-09-16,55.038,77.784,17.463,8.367,383.229,56.792
2022-09-17,81.254,114.738,21.657,10.736,588.972,46.929
2022-09-18,65.023,91.706,22.808,10.287,595.167,43.673
2022-09-19,34.108,48.278,15.815,7.039,331.090,44.315
2022-09-20,31.432,44.894,11.136,5.930,262.540,53.888
2022-09-21,41.246,58.210,14.119,7.216,312.821,49.576
2022-09-22,42.867,60.221,16.526,8.023,352.741,49.901
2022-09-23,52.568,73.231,17.755,8.585,383.949,49.677
2022-09-24,63.931,88.913,22.052,9.689,462.401,46.348
2022-09-25,80.851,113.614,26.371,12.493,693.599,37.405
2022-09-26,84.071,118.418,26.737,11.950,738.972,52.154
2022-09-27,90.062,126.739,27.532,12.351,725.155,52.562
2022-09-28,96.786,136.407,20.173,13.458,863.574,54.935
2022-09-29,94.949,133.793,23.054,12.143,828.567,68.274
2022-09-30,84.332,118.948,22.664,12.747,863.405,66.368
2022-10-01,90.489,127.629,20.881,11.789,876.566,69.258
2022-10-02,71.733,101.223,21.859,9.918,645.220,48.067
2022-10-03,51.546,72.838,17.451,8.067,494.276,38.960
2022-10-04,68.637,96.888,20.379,11.405,551.064,35.350
2022-10-05,72.107,101.810,22.262,12.568,616.890,34.304
2022-10-06,78.041,110.285,21.644,12.902,663.887,46.275
2022-10-07,101.151,143.039,20.692,15.204,867.921,40.994
2022-10-08,106.634,150.787,23.520,13.851,773.413,54.695
2022-10-09,60.557,85.636,16.454,9.985,564.502,63.953
2022-10-10,58.752,83.021,18.935,11.504,486.037,47.022
2022-10-11,53.772,75.997,17.857,10.983,424.880,40.724
2022-10-12,66.413,93.844,21.106,12.853,540.484,36.286
2022-10-13,120.863,170.760,19.663,18.305,1008.097,36.104
2022-10-14,120.998,171.041,24.998,17.811,1152.478,52.062
2022-10-15,88.049,124.481,19.865,14.319,1022.715,77.046
2022-10-16,81.795,115.584,23.452,13.615,865.906,76.153
2022-10-17,123.160,174.000,25.932,20.123,1350.381,63.077
2022-10-18,111.190,157.172,28.940,18.442,1289.936,76.036
2022-10-19,108.595,153.456,21.886,14.921,1036.032,82.497
2022-10-20,82.243,116.169,22.524,14.031,804.198,68.598
2022-10-21,75.928,107.234,23.849,14.517,768.340,63.241
2022-10-22,90.002,127.150,26.117,17.161,909.010,54.242
2022-10-23,110.214,155.711,28.658,17.254,1142.053,46.017
2022-10-24,23.184,32.981,7.699,5.151,347.339,54.992
2022-10-25,92.603,130.808,25.309,17.578,851.362,34.671
2022-10-26,150.050,211.889,32.366,22.679,1448.974,54.206
2022-10-27,157.638,222.460,27.065,22.425,1559.263,63.103
2022-10-28,116.535,164.477,27.268,19.077,1177.210,58.664
2022-10-29,140.587,198.529,27.763,24.035,1446.069,48.980
2022-10-30,140.273,198.154,37.862,23.336,1479.678,52.140
2022-10-31,127.435,180.072,31.147,20.841,1323.352,69.404
2022-11-01,116.001,163.834,27.834,18.877,1005.286,61.897
2022-11-02,106.265,150.105,22.516,18.006,1001.013,81.070
2022-11-03,143.228,202.353,39.884,24.286,1504.655,65.696
2022-11-04,187.331,264.581,27.644,30.441,1971.722,57.389
2022-11-05,182.710,258.104,29.107,29.638,1902.519,49.914
2022-11-06,175.044,247.290,34.644,28.658,1924.673,47.583
2022-11-07,170.016,240.155,32.610,30.496,1954.228,56.292
2022-11-08,179.649,253.777,31.635,31.097,2074.822,62.736
2022-11-09,144.946,204.683,31.993,29.144,1693.856,55.382
2022-11-10,142.787,201.548,32.206,29.895,1547.264,48.275
2022-11-11,147.885,208.739,38.777,30.351,1569.787,48.106
2022-11-12,174.169,245.820,29.763,32.712,1777.338,56.329
2022-11-13,182.818,257.195,29.312,28.565,1773.357,64.719
2022-11-14,160.138,225.603,28.021,30.901,1562.719,50.052
2022-11-15,162.520,229.362,41.016,31.781,1566.928,51.930
2022-11-16,161.805,228.450,37.746,30.898,1512.492,55.361
2022-11-17,157.300,222.102,30.312,30.220,1554.965,57.842
2022-11-18,147.652,208.481,26.446,28.938,1378.652,51.548
2022-11-19,147.265,207.974,40.075,30.656,1396.474,49.588
2022-11-20,132.681,187.372,36.499,26.925,1288.714,54.939
2022-11-21,118.955,168.013,32.071,25.343,1139.799,62.080
2022-11-22,163.601,230.923,34.793,27.573,1378.041,58.655
2022-11-23,158.279,223.442,37.662,27.185,1439.513,64.831
2022-11-24,167.524,236.580,38.628,29.570,1565.866,56.322
2022-11-25,173.375,244.836,29.415,34.680,1747.644,47.093
2022-11-26,170.627,240.974,33.658,32.710,1849.176,48.620
2022-11-27,153.692,217.110,34.337,30.296,1626.338,57.977
2022-11-28,166.564,235.319,41.614,30.586,1735.953,57.691
2022-11-29,176.724,249.680,40.187,31.606,1783.232,57.534
2022-11-30,163.099,230.505,38.515,27.724,1539.895,67.838
2022-12-01,135.059,190.805,27.208,25.434,1405.612,62.915
2022-12-02,144.523,204.150,37.522,24.861,1422.663,63.915
2022-12-03,166.423,235.032,35.310,27.761,1579.880,54.035
2022-12-04,178.863,252.591,37.046,28.992,1721.447,53.081
2022-12-05,145.793,205.924,40.380,25.405,1489.034,61.804
2022-12-06,151.764,214.356,33.612,26.636,1604.113,61.363
2022-12-07,178.487,252.078,33.934,29.823,1888.290,55.944
2022-12-08,193.230,272.904,51.426,32.022,2023.202,50.159
2022-12-09,211.852,299.176,38.699,33.420,2137.626,51.398
2022-12-10,192.392,271.750,33.325,28.931,1903.558,54.624
2022-12-11,174.534,246.558,39.281,28.843,1852.516,54.163
2022-12-12,223.732,316.107,38.662,29.683,2280.912,61.357
2022-12-13,254.030,358.723,45.446,34.556,2746.505,55.740
2022-12-14,291.651,411.882,42.191,32.166,2894.801,60.339
2022-12-15,220.619,311.596,38.920,28.278,2184.908,61.462
2022-12-16,266.373,376.260,36.618,30.479,2334.926,53.993
2022-12-17,273.419,386.151,39.418,33.953,2775.045,47.451
2022-12-18,245.440,346.665,31.323,34.527,3015.174,48.603
2022-12-19,240.828,340.210,46.683,30.375,2704.566,55.751
2022-12-20,269.005,379.978,39.954,34.305,2687.311,52.703
2022-12-21,247.394,349.413,47.726,31.349,2608.686,54.144
2022-12-22,230.988,326.241,39.422,27.636,2456.600,57.529
2022-12-23,237.246,335.021,43.881,29.966,2465.682,59.027
2022-12-24,240.642,339.818,39.256,32.669,2771.983,50.323
2022-12-25,258.487,365.092,46.044,29.868,2819.175,60.164
2022-12-26,260.131,367.322,28.534,33.409,2832.871,50.091
2022-12-27,237.481,335.451,34.061,23.659,2058.992,60.740
2022-12-28,252.169,355.980,31.075,27.478,2141.946,45.872
2022-12-29,262.376,370.469,46.026,27.808,2779.113,55.162
2022-12-30,301.449,425.616,45.266,31.997,3435.667,56.128
2022-12-31,278.803,393.607,51.340,27.531,3055.157,60.644
