date,year,month,aqi,pm25,pm10,no2,so2,co,o3,season,source
2018-04-04,2018,4,186.230,120.946,169.529,17.449,14.062,1377.262,94.954,Pre-monsoon,monthly_avg
2018-04-05,2018,4,186.230,112.178,156.880,17.695,11.289,926.825,79.185,Pre-monsoon,monthly_avg
2018-04-06,2018,4,186.230,98.242,136.963,14.555,10.310,679.093,67.267,Pre-monsoon,monthly_avg
2018-04-07,2018,4,186.230,103.144,144.475,22.021,13.728,912.376,57.696,Pre-monsoon,monthly_avg
2018-04-08,2018,4,186.230,96.917,135.715,28.989,12.915,836.534,65.770,Pre-monsoon,monthly_avg
2018-04-09,2018,4,186.230,97.928,137.435,21.056,14.286,836.846,71.479,Pre-monsoon,monthly_avg
2018-04-10,2018,4,186.230,83.978,117.561,23.640,12.509,722.100,66.713,Pre-monsoon,monthly_avg
2018-04-11,2018,4,186.230,112.554,157.611,23.849,15.904,864.522,57.678,Pre-monsoon,monthly_avg
2018-04-12,2018,4,186.230,76.612,107.819,20.640,13.277,859.708,90.044,Pre-monsoon,monthly_avg
2018-04-13,2018,4,186.230,80.417,112.959,20.725,12.625,708.312,76.163,Pre-monsoon,monthly_avg
2018-04-14,2018,4,186.230,91.582,128.541,18.753,12.579,614.708,73.382,Pre-monsoon,monthly_avg
2018-04-15,2018,4,186.230,86.413,121.340,21.891,14.061,794.481,78.722,Pre-monsoon,monthly_avg
2018-04-16,2018,4,186.230,92.890,130.205,20.822,12.355,798.408,97.907,Pre-monsoon,monthly_avg
2018-04-17,2018,4,186.230,65.751,91.913,16.376,9.925,632.709,82.587,Pre-monsoon,monthly_avg
2018-04-18,2018,4,186.230,61.100,85.744,16.849,9.895,554.405,64.742,Pre-monsoon,monthly_avg
2018-04-19,2018,4,186.230,53.165,74.443,13.439,6.972,374.929,56.053,Pre-monsoon,monthly_avg
2018-04-20,2018,4,186.230,58.409,82.416,14.759,6.566,351.845,51.800,Pre-monsoon,monthly_avg
2018-04-21,2018,4,186.230,47.372,67.491,10.300,6.169,263.824,47.132,Pre-monsoon,monthly_avg
2018-04-22,2018,4,186.230,54.524,77.151,12.880,7.764,333.562,52.208,Pre-monsoon,monthly_avg
2018-04-23,2018,4,186.230,89.563,126.281,18.941,12.288,616.115,51.487,Pre-monsoon,monthly_avg
2018-04-24,2018,4,186.230,106.252,149.669,24.880,14.732,905.191,60.569,Pre-monsoon,monthly_avg
2018-04-25,2018,4,186.230,75.961,106.727,18.338,10.101,722.397,76.592,Pre-monsoon,monthly_avg
2018-04-26,2018,4,186.230,84.997,118.914,22.394,10.709,632.035,72.707,Pre-monsoon,monthly_avg
2018-04-27,2018,4,186.230,84.713,117.847,22.307,10.519,619.120,58.801,Pre-monsoon,monthly_avg
2018-04-28,2018,4,186.230,97.965,136.392,20.944,9.569,626.507,75.366,Pre-monsoon,monthly_avg
2018-04-29,2018,4,186.230,64.101,88.534,15.520,7.499,399.533,44.082,Pre-monsoon,monthly_avg
2018-04-30,2018,4,186.230,66.768,92.770,20.089,8.753,481.878,35.874,Pre-monsoon,monthly_avg
2018-05-01,2018,5,186.750,75.498,105.500,23.793,10.033,588.926,46.430,Pre-monsoon,monthly_avg
2018-05-02,2018,5,186.750,87.488,121.581,23.629,9.704,597.463,48.661,Pre-monsoon,monthly_avg
2018-05-03,2018,5,186.750,82.011,114.319,22.513,9.830,556.642,55.061,Pre-monsoon,monthly_avg
2018-05-04,2018,5,186.750,60.379,83.776,14.226,7.218,346.201,57.304,Pre-monsoon,monthly_avg
