report_month,station_label_as_reported,parameter,parameter_as_reported,statistic_as_reported,value_as_reported,value,unit,is_missing,page_number,table_number,extraction_method,source_url,source_sha256
2026-01,DoE,PM2.5,PM -24hr 2.5 (ug/m3),Data capture(%),100.0,100.0,percent,False,8,1,pdfplumber_table,https://objectstorage.ap-dcc-gazipur-1.oraclecloud15.com/n/axvjbnqprylg/b/V2Ministry/o/office-doe/2026/3/df83cd3f-e1c8-4ccf-b37c-77a8f3b861db.pdf,6d8aec20b9ee9c45ca02fadf8f810a2669bbcfd19a2b00cc1c8aed4a49125bfd
2026-01,DoE,PM2.5,PM -24hr 2.5 (ug/m3),Excedance(Days),30.0,30.0,days,False,8,1,pdfplumber_table,https://objectstorage.ap-dcc-gazipur-1.oraclecloud15.com/n/axvjbnqprylg/b/V2Ministry/o/office-doe/2026/3/df83cd3f-e1c8-4ccf-b37c-77a8f3b861db.pdf,6d8aec20b9ee9c45ca02fadf8f810a2669bbcfd19a2b00cc1c8aed4a49125bfd
2026-01,DoE,PM2.5,PM -24hr 2.5 (ug/m3),Max,156.2,156.2,ug/m3,False,8,1,pdfplumber_table,https://objectstorage.ap-dcc-gazipur-1.oraclecloud15.com/n/axvjbnqprylg/b/V2Ministry/o/office-doe/2026/3/df83cd3f-e1c8-4ccf-b37c-77a8f3b861db.pdf,6d8aec20b9ee9c45ca02fadf8f810a2669bbcfd19a2b00cc1c8aed4a49125bfd
2026-01,DoE,PM2.5,PM -24hr 2.5 (ug/m3),Min,51.6,51.6,ug/m3,False,8,1,pdfplumber_table,https://objectstorage.ap-dcc-gazipur-1.oraclecloud15.com/n/axvjbnqprylg/b/V2Ministry/o/office-doe/2026/3/df83cd3f-e1c8-4ccf-b37c-77a8f3b861db.pdf,6d8aec20b9ee9c45ca02fadf8f810a2669bbcfd19a2b00cc1c8aed4a49125bfd
2026-01,DoE,SO2,SO -24 hr 2 (ppb),Average,10.8,10.8,ppb,False,8,1,pdfplumber_table,https://objectstorage.ap-dcc-gazipur-1.oraclecloud15.com/n/axvjbnqprylg/b/V2Ministry/o/office-doe/2026/3/df83cd3f-e1c8-4ccf-b37c-77a8f3b861db.pdf,6d8aec20b9ee9c45ca02fadf8f810a2669bbcfd19a2b00cc1c8aed4a49125bfd
2026-01,DoE,SO2,SO -24 hr 2 (ppb),Data capture(%),100.0,100.0,percent,False,8,1,pdfplumber_table,https://objectstorage.ap-dcc-gazipur-1.oraclecloud15.com/n/axvjbnqprylg/b/V2Ministry/o/office-doe/2026/3/df83cd3f-e1c8-4ccf-b37c-77a8f3b861db.pdf,6d8aec20b9ee9c45ca02fadf8f810a2669bbcfd19a2b00cc1c8aed4a49125bfd
2026-01,DoE,SO2,SO -24 hr 2 (ppb),Excedance(Days),0.0,0.0,days,False,8,1,pdfplumber_table,https://objectstorage.ap-dcc-gazipur-1.oraclecloud15.com/n/axvjbnqprylg/b/V2Ministry/o/office-doe/2026/3/df83cd3f-e1c8-4ccf-b37c-77a8f3b861db.pdf,6d8aec20b9ee9c45ca02fadf8f810a2669bbcfd19a2b00cc1c8aed4a49125bfd
2026-01,DoE,SO2,SO -24 hr 2 (ppb),Max,27.9,27.9,ppb,False,8,1,pdfplumber_table,https://objectstorage.ap-dcc-gazipur-1.oraclecloud15.com/n/axvjbnqprylg/b/V2Ministry/o/office-doe/2026/3/df83cd3f-e1c8-4ccf-b37c-77a8f3b861db.pdf,6d8aec20b9ee9c45ca02fadf8f810a2669bbcfd19a2b00cc1c8aed4a49125bfd
2026-01,DoE,SO2,SO -24 hr 2 (ppb),Min,1.2,1.2,ppb,False,8,1,pdfplumber_table,https://objectstorage.ap-dcc-gazipur-1.oraclecloud15.com/n/axvjbnqprylg/b/V2Ministry/o/office-doe/2026/3/df83cd3f-e1c8-4ccf-b37c-77a8f3b861db.pdf,6d8aec20b9ee9c45ca02fadf8f810a2669bbcfd19a2b00cc1c8aed4a49125bfd
2026-02,BARC,CO,CO-8hr,Average,0.9,0.9,not_resolved,False,8,1,pdfplumber_table,https://objectstorage.ap-dcc-gazipur-1.oraclecloud15.com/n/axvjbnqprylg/b/V2Ministry/o/office-doe/2026/3/d1d5b131-383b-4d3e-bed2-cee7a5fe2bb1.pdf,8d65ed2fc4dc6e818240a19581d60eb735e563347b93d6cff135e02acabbf81c
2026-02,BARC,CO,CO-8hr,Data capture(%),94.0,94.0,percent,False,8,1,pdfplumber_table,https://objectstorage.ap-dcc-gazipur-1.oraclecloud15.com/n/axvjbnqprylg/b/V2Ministry/o/office-doe/2026/3/d1d5b131-383b-4d3e-bed2-cee7a5fe2bb1.pdf,8d65ed2fc4dc6e818240a19581d60eb735e563347b93d6cff135e02acabbf81c
2026-02,BARC,CO,CO-8hr,Excedance(Hour),0.0,0.0,hours,False,8,1,pdfplumber_table,https://objectstorage.ap-dcc-gazipur-1.oraclecloud15.com/n/axvjbnqprylg/b/V2Ministry/o/office-doe/2026/3/d1d5b131-383b-4d3e-bed2-cee7a5fe2bb1.pdf,8d65ed2fc4dc6e818240a19581d60eb735e563347b93d6cff135e02acabbf81c
2026-02,BARC,CO,CO-8hr,Max,1.5,1.5,not_resolved,False,8,1,pdfplumber_table,https://objectstorage.ap-dcc-gazipur-1.oraclecloud15.com/n/axvjbnqprylg/b/V2Ministry/o/office-doe/2026/3/d1d5b131-383b-4d3e-bed2-cee7a5fe2bb1.pdf,8d65ed2fc4dc6e818240a19581d60eb735e563347b93d6cff135e02acabbf81c
2026-02,BARC,CO,CO-8hr,Min,0.4,0.4,not_resolved,False,8,1,pdfplumber_table,https://objectstorage.ap-dcc-gazipur-1.oraclecloud15.com/n/axvjbnqprylg/b/V2Ministry/o/office-doe/2026/3/d1d5b131-383b-4d3e-bed2-cee7a5fe2bb1.pdf,8d65ed2fc4dc6e818240a19581d60eb735e563347b93d6cff135e02acabbf81c
2026-02,BARC,NO2,NO2 -24 hr,Average,7.93,7.93,not_resolved,False,8,1,pdfplumber_table,https://objectstorage.ap-dcc-gazipur-1.oraclecloud15.com/n/axvjbnqprylg/b/V2Ministry/o/office-doe/2026/3/d1d5b131-383b-4d3e-bed2-cee7a5fe2bb1.pdf,8d65ed2fc4dc6e818240a19581d60eb735e563347b93d6cff135e02acabbf81c
2026-02,BARC,NO2,NO2 -24 hr,Data capture(%),87.10,87.1,percent,False,8,1,pdfplumber_table,https://objectstorage.ap-dcc-gazipur-1.oraclecloud15.com/n/axvjbnqprylg/b/V2Ministry/o/office-doe/2026/3/d1d5b131-383b-4d3e-bed2-cee7a5fe2bb1.pdf,8d65ed2fc4dc6e818240a19581d60eb735e563347b93d6cff135e02acabbf81c
2026-02,BARC,NO2,NO2 -24 hr,Excedance(Days),0.00,0.0,days,False,8,1,pdfplumber_table,https://objectstorage.ap-dcc-gazipur-1.oraclecloud15.com/n/axvjbnqprylg/b/V2Ministry/o/office-doe/2026/3/d1d5b131-383b-4d3e-bed2-cee7a5fe2bb1.pdf,8d65ed2fc4dc6e818240a19581d60eb735e563347b93d6cff135e02acabbf81c
2026-02,BARC,NO2,NO2 -24 hr,Max,23.87,23.87,not_resolved,False,8,1,pdfplumber_table,https://objectstorage.ap-dcc-gazipur-1.oraclecloud15.com/n/axvjbnqprylg/b/V2Ministry/o/office-doe/2026/3/d1d5b131-383b-4d3e-bed2-cee7a5fe2bb1.pdf,8d65ed2fc4dc6e818240a19581d60eb735e563347b93d6cff135e02acabbf81c
2026-02,BARC,NO2,NO2 -24 hr,Min,3.85,3.85,not_resolved,False,8,1,pdfplumber_table,https://objectstorage.ap-dcc-gazipur-1.oraclecloud15.com/n/axvjbnqprylg/b/V2Ministry/o/office-doe/2026/3/d1d5b131-383b-4d3e-bed2-cee7a5fe2bb1.pdf,8d65ed2fc4dc6e818240a19581d60eb735e563347b93d6cff135e02acabbf81c
2026-02,BARC,O3,O3-8hr,Average,6.8,6.8,not_resolved,False,8,1,pdfplumber_table,https://objectstorage.ap-dcc-gazipur-1.oraclecloud15.com/n/axvjbnqprylg/b/V2Ministry/o/office-doe/2026/3/d1d5b131-383b-4d3e-bed2-cee7a5fe2bb1.pdf,8d65ed2fc4dc6e818240a19581d60eb735e563347b93d6cff135e02acabbf81c
2026-02,BARC,O3,O3-8hr,Data capture(%),94.0,94.0,percent,False,8,1,pdfplumber_table,https://objectstorage.ap-dcc-gazipur-1.oraclecloud15.com/n/axvjbnqprylg/b/V2Ministry/o/office-doe/2026/3/d1d5b131-383b-4d3e-bed2-cee7a5fe2bb1.pdf,8d65ed2fc4dc6e818240a19581d60eb735e563347b93d6cff135e02acabbf81c
2026-02,BARC,O3,O3-8hr,Excedance(Hour),0.0,0.0,hours,False,8,1,pdfplumber_table,https://objectstorage.ap-dcc-gazipur-1.oraclecloud15.com/n/axvjbnqprylg/b/V2Ministry/o/office-doe/2026/3/d1d5b131-383b-4d3e-bed2-cee7a5fe2bb1.pdf,8d65ed2fc4dc6e818240a19581d60eb735e563347b93d6cff135e02acabbf81c
2026-02,BARC,O3,O3-8hr,Max,42.5,42.5,not_resolved,False,8,1,pdfplumber_table,https://objectstorage.ap-dcc-gazipur-1.oraclecloud15.com/n/axvjbnqprylg/b/V2Ministry/o/office-doe/2026/3/d1d5b131-383b-4d3e-bed2-cee7a5fe2bb1.pdf,8d65ed2fc4dc6e818240a19581d60eb735e563347b93d6cff135e02acabbf81c
2026-02,BARC,O3,O3-8hr,Min,0.2,0.2,not_resolved,False,8,1,pdfplumber_table,https://objectstorage.ap-dcc-gazipur-1.oraclecloud15.com/n/axvjbnqprylg/b/V2Ministry/o/office-doe/2026/3/d1d5b131-383b-4d3e-bed2-cee7a5fe2bb1.pdf,8d65ed2fc4dc6e818240a19581d60eb735e563347b93d6cff135e02acabbf81c
2026-02,BARC,PM10,PM10 -24hr,Average,DNA,,not_resolved,True,8,1,pdfplumber_table,https://objectstorage.ap-dcc-gazipur-1.oraclecloud15.com/n/axvjbnqprylg/b/V2Ministry/o/office-doe/2026/3/d1d5b131-383b-4d3e-bed2-cee7a5fe2bb1.pdf,8d65ed2fc4dc6e818240a19581d60eb735e563347b93d6cff135e02acabbf81c
2026-02,BARC,PM10,PM10 -24hr,Data capture(%),DNA,,percent,True,8,1,pdfplumber_table,https://objectstorage.ap-dcc-gazipur-1.oraclecloud15.com/n/axvjbnqprylg/b/V2Ministry/o/office-doe/2026/3/d1d5b131-383b-4d3e-bed2-cee7a5fe2bb1.pdf,8d65ed2fc4dc6e818240a19581d60eb735e563347b93d6cff135e02acabbf81c
2026-02,BARC,PM10,PM10 -24hr,Excedance(Days),DNA,,days,True,8,1,pdfplumber_table,https://objectstorage.ap-dcc-gazipur-1.oraclecloud15.com/n/axvjbnqprylg/b/V2Ministry/o/office-doe/2026/3/d1d5b131-383b-4d3e-bed2-cee7a5fe2bb1.pdf,8d65ed2fc4dc6e818240a19581d60eb735e563347b93d6cff135e02acabbf81c
2026-02,BARC,PM10,PM10 -24hr,Max,DNA,,not_resolved,True,8,1,pdfplumber_table,https://objectstorage.ap-dcc-gazipur-1.oraclecloud15.com/n/axvjbnqprylg/b/V2Ministry/o/office-doe/2026/3/d1d5b131-383b-4d3e-bed2-cee7a5fe2bb1.pdf,8d65ed2fc4dc6e818240a19581d60eb735e563347b93d6cff135e02acabbf81c
2026-02,BARC,PM10,PM10 -24hr,Min,DNA,,not_resolved,True,8,1,pdfplumber_table,https://objectstorage.ap-dcc-gazipur-1.oraclecloud15.com/n/axvjbnqprylg/b/V2Ministry/o/office-doe/2026/3/d1d5b131-383b-4d3e-bed2-cee7a5fe2bb1.pdf,8d65ed2fc4dc6e818240a19581d60eb735e563347b93d6cff135e02acabbf81c
2026-02,BARC,PM2.5,PM2.5 -24hr,Average,118.3,118.3,not_resolved,False,8,1,pdfplumber_table,https://objectstorage.ap-dcc-gazipur-1.oraclecloud15.com/n/axvjbnqprylg/b/V2Ministry/o/office-doe/2026/3/d1d5b131-383b-4d3e-bed2-cee7a5fe2bb1.pdf,8d65ed2fc4dc6e818240a19581d60eb735e563347b93d6cff135e02acabbf81c
2026-02,BARC,PM2.5,PM2.5 -24hr,Data capture(%),87.1,87.1,percent,False,8,1,pdfplumber_table,https://objectstorage.ap-dcc-gazipur-1.oraclecloud15.com/n/axvjbnqprylg/b/V2Ministry/o/office-doe/2026/3/d1d5b131-383b-4d3e-bed2-cee7a5fe2bb1.pdf,8d65ed2fc4dc6e818240a19581d60eb735e563347b93d6cff135e02acabbf81c
2026-02,BARC,PM2.5,PM2.5 -24hr,Excedance(Days),18.0,18.0,days,False,8,1,pdfplumber_table,https://objectstorage.ap-dcc-gazipur-1.oraclecloud15.com/n/axvjbnqprylg/b/V2Ministry/o/office-doe/2026/3/d1d5b131-383b-4d3e-bed2-cee7a5fe2bb1.pdf,8d65ed2fc4dc6e818240a19581d60eb735e563347b93d6cff135e02acabbf81c
2026-02,BARC,PM2.5,PM2.5 -24hr,Max,220.3,220.3,not_resolved,False,8,1,pdfplumber_table,https://objectstorage.ap-dcc-gazipur-1.oraclecloud15.com/n/axvjbnqprylg/b/V2Ministry/o/office-doe/2026/3/d1d5b131-383b-4d3e-bed2-cee7a5fe2bb1.pdf,8d65ed2fc4dc6e818240a19581d60eb735e563347b93d6cff135e02acabbf81c
2026-02,BARC,PM2.5,PM2.5 -24hr,Min,18.3,18.3,not_resolved,False,8,1,pdfplumber_table,https://objectstorage.ap-dcc-gazipur-1.oraclecloud15.com/n/axvjbnqprylg/b/V2Ministry/o/office-doe/2026/3/d1d5b131-383b-4d3e-bed2-cee7a5fe2bb1.pdf,8d65ed2fc4dc6e818240a19581d60eb735e563347b93d6cff135e02acabbf81c
2026-02,BARC,SO2,SO2 -24 hr,Average,4.2,4.2,not_resolved,False,8,1,pdfplumber_table,https://objectstorage.ap-dcc-gazipur-1.oraclecloud15.com/n/axvjbnqprylg/b/V2Ministry/o/office-doe/2026/3/d1d5b131-383b-4d3e-bed2-cee7a5fe2bb1.pdf,8d65ed2fc4dc6e818240a19581d60eb735e563347b93d6cff135e02acabbf81c
2026-02,BARC,SO2,SO2 -24 hr,Data capture(%),74.2,74.2,percent,False,8,1,pdfplumber_table,https://objectstorage.ap-dcc-gazipur-1.oraclecloud15.com/n/axvjbnqprylg/b/V2Ministry/o/office-doe/2026/3/d1d5b131-383b-4d3e-bed2-cee7a5fe2bb1.pdf,8d65ed2fc4dc6e818240a19581d60eb735e563347b93d6cff135e02acabbf81c
2026-02,BARC,SO2,SO2 -24 hr,Excedance(Days),0.0,0.0,days,False,8,1,pdfplumber_table,https://objectstorage.ap-dcc-gazipur-1.oraclecloud15.com/n/axvjbnqprylg/b/V2Ministry/o/office-doe/2026/3/d1d5b131-383b-4d3e-bed2-cee7a5fe2bb1.pdf,8d65ed2fc4dc6e818240a19581d60eb735e563347b93d6cff135e02acabbf81c
2026-02,BARC,SO2,SO2 -24 hr,Max,10.0,10.0,not_resolved,False,8,1,pdfplumber_table,https://objectstorage.ap-dcc-gazipur-1.oraclecloud15.com/n/axvjbnqprylg/b/V2Ministry/o/office-doe/2026/3/d1d5b131-383b-4d3e-bed2-cee7a5fe2bb1.pdf,8d65ed2fc4dc6e818240a19581d60eb735e563347b93d6cff135e02acabbf81c
2026-02,BARC,SO2,SO2 -24 hr,Min,0.4,0.4,not_resolved,False,8,1,pdfplumber_table,https://objectstorage.ap-dcc-gazipur-1.oraclecloud15.com/n/axvjbnqprylg/b/V2Ministry/o/office-doe/2026/3/d1d5b131-383b-4d3e-bed2-cee7a5fe2bb1.pdf,8d65ed2fc4dc6e818240a19581d60eb735e563347b93d6cff135e02acabbf81c
2026-02,Darus-sala,CO,CO-8hr,Average,DNA,,not_resolved,True,8,1,pdfplumber_table,https://objectstorage.ap-dcc-gazipur-1.oraclecloud15.com/n/axvjbnqprylg/b/V2Ministry/o/office-doe/2026/3/d1d5b131-383b-4d3e-bed2-cee7a5fe2bb1.pdf,8d65ed2fc4dc6e818240a19581d60eb735e563347b93d6cff135e02acabbf81c
2026-02,Darus-sala,CO,CO-8hr,Data capture(%),DNA,,percent,True,8,1,pdfplumber_table,https://objectstorage.ap-dcc-gazipur-1.oraclecloud15.com/n/axvjbnqprylg/b/V2Ministry/o/office-doe/2026/3/d1d5b131-383b-4d3e-bed2-cee7a5fe2bb1.pdf,8d65ed2fc4dc6e818240a19581d60eb735e563347b93d6cff135e02acabbf81c
2026-02,Darus-sala,CO,CO-8hr,Excedance(Hour),DNA,,hours,True,8,1,pdfplumber_table,https://objectstorage.ap-dcc-gazipur-1.oraclecloud15.com/n/axvjbnqprylg/b/V2Ministry/o/office-doe/2026/3/d1d5b131-383b-4d3e-bed2-cee7a5fe2bb1.pdf,8d65ed2fc4dc6e818240a19581d60eb735e563347b93d6cff135e02acabbf81c
2026-02,Darus-sala,CO,CO-8hr,Max,DNA,,not_resolved,True,8,1,pdfplumber_table,https://objectstorage.ap-dcc-gazipur-1.oraclecloud15.com/n/axvjbnqprylg/b/V2Ministry/o/office-doe/2026/3/d1d5b131-383b-4d3e-bed2-cee7a5fe2bb1.pdf,8d65ed2fc4dc6e818240a19581d60eb735e563347b93d6cff135e02acabbf81c
2026-02,Darus-sala,CO,CO-8hr,Min,DNA,,not_resolved,True,8,1,pdfplumber_table,https://objectstorage.ap-dcc-gazipur-1.oraclecloud15.com/n/axvjbnqprylg/b/V2Ministry/o/office-doe/2026/3/d1d5b131-383b-4d3e-bed2-cee7a5fe2bb1.pdf,8d65ed2fc4dc6e818240a19581d60eb735e563347b93d6cff135e02acabbf81c
2026-02,Darus-sala,NO2,NO2 -24 hr,Average,DNA,,not_resolved,True,8,1,pdfplumber_table,https://objectstorage.ap-dcc-gazipur-1.oraclecloud15.com/n/axvjbnqprylg/b/V2Ministry/o/office-doe/2026/3/d1d5b131-383b-4d3e-bed2-cee7a5fe2bb1.pdf,8d65ed2fc4dc6e818240a19581d60eb735e563347b93d6cff135e02acabbf81c
2026-02,Darus-sala,NO2,NO2 -24 hr,Data capture(%),DNA,,percent,True,8,1,pdfplumber_table,https://objectstorage.ap-dcc-gazipur-1.oraclecloud15.com/n/axvjbnqprylg/b/V2Ministry/o/office-doe/2026/3/d1d5b131-383b-4d3e-bed2-cee7a5fe2bb1.pdf,8d65ed2fc4dc6e818240a19581d60eb735e563347b93d6cff135e02acabbf81c
2026-02,Darus-sala,NO2,NO2 -24 hr,Excedance(Days),DNA,,days,True,8,1,pdfplumber_table,https://objectstorage.ap-dcc-gazipur-1.oraclecloud15.com/n/axvjbnqprylg/b/V2Ministry/o/office-doe/2026/3/d1d5b131-383b-4d3e-bed2-cee7a5fe2bb1.pdf,8d65ed2fc4dc6e818240a19581d60eb735e563347b93d6cff135e02acabbf81c
2026-02,Darus-sala,NO2,NO2 -24 hr,Max,DNA,,not_resolved,True,8,1,pdfplumber_table,https://objectstorage.ap-dcc-gazipur-1.oraclecloud15.com/n/axvjbnqprylg/b/V2Ministry/o/office-doe/2026/3/d1d5b131-383b-4d3e-bed2-cee7a5fe2bb1.pdf,8d65ed2fc4dc6e818240a19581d60eb735e563347b93d6cff135e02acabbf81c
2026-02,Darus-sala,NO2,NO2 -24 hr,Min,DNA,,not_resolved,True,8,1,pdfplumber_table,https://objectstorage.ap-dcc-gazipur-1.oraclecloud15.com/n/axvjbnqprylg/b/V2Ministry/o/office-doe/2026/3/d1d5b131-383b-4d3e-bed2-cee7a5fe2bb1.pdf,8d65ed2fc4dc6e818240a19581d60eb735e563347b93d6cff135e02acabbf81c
2026-02,Darus-sala,O3,O3-8hr,Average,DNA,,not_resolved,True,8,1,pdfplumber_table,https://objectstorage.ap-dcc-gazipur-1.oraclecloud15.com/n/axvjbnqprylg/b/V2Ministry/o/office-doe/2026/3/d1d5b131-383b-4d3e-bed2-cee7a5fe2bb1.pdf,8d65ed2fc4dc6e818240a19581d60eb735e563347b93d6cff135e02acabbf81c
2026-02,Darus-sala,O3,O3-8hr,Data capture(%),DNA,,percent,True,8,1,pdfplumber_table,https://objectstorage.ap-dcc-gazipur-1.oraclecloud15.com/n/axvjbnqprylg/b/V2Ministry/o/office-doe/2026/3/d1d5b131-383b-4d3e-bed2-cee7a5fe2bb1.pdf,8d65ed2fc4dc6e818240a19581d60eb735e563347b93d6cff135e02acabbf81c
2026-02,Darus-sala,O3,O3-8hr,Excedance(Hour),DNA,,hours,True,8,1,pdfplumber_table,https://objectstorage.ap-dcc-gazipur-1.oraclecloud15.com/n/axvjbnqprylg/b/V2Ministry/o/office-doe/2026/3/d1d5b131-383b-4d3e-bed2-cee7a5fe2bb1.pdf,8d65ed2fc4dc6e818240a19581d60eb735e563347b93d6cff135e02acabbf81c
2026-02,Darus-sala,O3,O3-8hr,Max,DNA,,not_resolved,True,8,1,pdfplumber_table,https://objectstorage.ap-dcc-gazipur-1.oraclecloud15.com/n/axvjbnqprylg/b/V2Ministry/o/office-doe/2026/3/d1d5b131-383b-4d3e-bed2-cee7a5fe2bb1.pdf,8d65ed2fc4dc6e818240a19581d60eb735e563347b93d6cff135e02acabbf81c
2026-02,Darus-sala,O3,O3-8hr,Min,DNA,,not_resolved,True,8,1,pdfplumber_table,https://objectstorage.ap-dcc-gazipur-1.oraclecloud15.com/n/axvjbnqprylg/b/V2Ministry/o/office-doe/2026/3/d1d5b131-383b-4d3e-bed2-cee7a5fe2bb1.pdf,8d65ed2fc4dc6e818240a19581d60eb735e563347b93d6cff135e02acabbf81c
2026-02,Darus-sala,PM10,PM10 -24hr,Average,236.1,236.1,not_resolved,False,8,1,pdfplumber_table,https://objectstorage.ap-dcc-gazipur-1.oraclecloud15.com/n/axvjbnqprylg/b/V2Ministry/o/office-doe/2026/3/d1d5b131-383b-4d3e-bed2-cee7a5fe2bb1.pdf,8d65ed2fc4dc6e818240a19581d60eb735e563347b93d6cff135e02acabbf81c
2026-02,Darus-sala,PM10,PM10 -24hr,Data capture(%),77.4,77.4,percent,False,8,1,pdfplumber_table,https://objectstorage.ap-dcc-gazipur-1.oraclecloud15.com/n/axvjbnqprylg/b/V2Ministry/o/office-doe/2026/3/d1d5b131-383b-4d3e-bed2-cee7a5fe2bb1.pdf,8d65ed2fc4dc6e818240a19581d60eb735e563347b93d6cff135e02acabbf81c
2026-02,Darus-sala,PM10,PM10 -24hr,Excedance(Days),24.0,24.0,days,False,8,1,pdfplumber_table,https://objectstorage.ap-dcc-gazipur-1.oraclecloud15.com/n/axvjbnqprylg/b/V2Ministry/o/office-doe/2026/3/d1d5b131-383b-4d3e-bed2-cee7a5fe2bb1.pdf,8d65ed2fc4dc6e818240a19581d60eb735e563347b93d6cff135e02acabbf81c
2026-02,Darus-sala,PM10,PM10 -24hr,Max,319.3,319.3,not_resolved,False,8,1,pdfplumber_table,https://objectstorage.ap-dcc-gazipur-1.oraclecloud15.com/n/axvjbnqprylg/b/V2Ministry/o/office-doe/2026/3/d1d5b131-383b-4d3e-bed2-cee7a5fe2bb1.pdf,8d65ed2fc4dc6e818240a19581d60eb735e563347b93d6cff135e02acabbf81c
2026-02,Darus-sala,PM10,PM10 -24hr,Min,176.9,176.9,not_resolved,False,8,1,pdfplumber_table,https://objectstorage.ap-dcc-gazipur-1.oraclecloud15.com/n/axvjbnqprylg/b/V2Ministry/o/office-doe/2026/3/d1d5b131-383b-4d3e-bed2-cee7a5fe2bb1.pdf,8d65ed2fc4dc6e818240a19581d60eb735e563347b93d6cff135e02acabbf81c
2026-02,Darus-sala,PM2.5,PM2.5 -24hr,Average,237.7,237.7,not_resolved,False,8,1,pdfplumber_table,https://objectstorage.ap-dcc-gazipur-1.oraclecloud15.com/n/axvjbnqprylg/b/V2Ministry/o/office-doe/2026/3/d1d5b131-383b-4d3e-bed2-cee7a5fe2bb1.pdf,8d65ed2fc4dc6e818240a19581d60eb735e563347b93d6cff135e02acabbf81c
2026-02,Darus-sala,PM2.5,PM2.5 -24hr,Data capture(%),19.4,19.4,percent,False,8,1,pdfplumber_table,https://objectstorage.ap-dcc-gazipur-1.oraclecloud15.com/n/axvjbnqprylg/b/V2Ministry/o/office-doe/2026/3/d1d5b131-383b-4d3e-bed2-cee7a5fe2bb1.pdf,8d65ed2fc4dc6e818240a19581d60eb735e563347b93d6cff135e02acabbf81c
2026-02,Darus-sala,PM2.5,PM2.5 -24hr,Excedance(Days),6.0,6.0,days,False,8,1,pdfplumber_table,https://objectstorage.ap-dcc-gazipur-1.oraclecloud15.com/n/axvjbnqprylg/b/V2Ministry/o/office-doe/2026/3/d1d5b131-383b-4d3e-bed2-cee7a5fe2bb1.pdf,8d65ed2fc4dc6e818240a19581d60eb735e563347b93d6cff135e02acabbf81c
2026-02,Darus-sala,PM2.5,PM2.5 -24hr,Max,283.7,283.7,not_resolved,False,8,1,pdfplumber_table,https://objectstorage.ap-dcc-gazipur-1.oraclecloud15.com/n/axvjbnqprylg/b/V2Ministry/o/office-doe/2026/3/d1d5b131-383b-4d3e-bed2-cee7a5fe2bb1.pdf,8d65ed2fc4dc6e818240a19581d60eb735e563347b93d6cff135e02acabbf81c
2026-02,Darus-sala,PM2.5,PM2.5 -24hr,Min,190.1,190.1,not_resolved,False,8,1,pdfplumber_table,https://objectstorage.ap-dcc-gazipur-1.oraclecloud15.com/n/axvjbnqprylg/b/V2Ministry/o/office-doe/2026/3/d1d5b131-383b-4d3e-bed2-cee7a5fe2bb1.pdf,8d65ed2fc4dc6e818240a19581d60eb735e563347b93d6cff135e02acabbf81c
2026-02,Darus-sala,SO2,SO2 -24 hr,Average,DNA,,not_resolved,True,8,1,pdfplumber_table,https://objectstorage.ap-dcc-gazipur-1.oraclecloud15.com/n/axvjbnqprylg/b/V2Ministry/o/office-doe/2026/3/d1d5b131-383b-4d3e-bed2-cee7a5fe2bb1.pdf,8d65ed2fc4dc6e818240a19581d60eb735e563347b93d6cff135e02acabbf81c
2026-02,Darus-sala,SO2,SO2 -24 hr,Data capture(%),DNA,,percent,True,8,1,pdfplumber_table,https://objectstorage.ap-dcc-gazipur-1.oraclecloud15.com/n/axvjbnqprylg/b/V2Ministry/o/office-doe/2026/3/d1d5b131-383b-4d3e-bed2-cee7a5fe2bb1.pdf,8d65ed2fc4dc6e818240a19581d60eb735e563347b93d6cff135e02acabbf81c
2026-02,Darus-sala,SO2,SO2 -24 hr,Excedance(Days),DNA,,days,True,8,1,pdfplumber_table,https://objectstorage.ap-dcc-gazipur-1.oraclecloud15.com/n/axvjbnqprylg/b/V2Ministry/o/office-doe/2026/3/d1d5b131-383b-4d3e-bed2-cee7a5fe2bb1.pdf,8d65ed2fc4dc6e818240a19581d60eb735e563347b93d6cff135e02acabbf81c
2026-02,Darus-sala,SO2,SO2 -24 hr,Max,DNA,,not_resolved,True,8,1,pdfplumber_table,https://objectstorage.ap-dcc-gazipur-1.oraclecloud15.com/n/axvjbnqprylg/b/V2Ministry/o/office-doe/2026/3/d1d5b131-383b-4d3e-bed2-cee7a5fe2bb1.pdf,8d65ed2fc4dc6e818240a19581d60eb735e563347b93d6cff135e02acabbf81c
2026-02,Darus-sala,SO2,SO2 -24 hr,Min,DNA,,not_resolved,True,8,1,pdfplumber_table,https://objectstorage.ap-dcc-gazipur-1.oraclecloud15.com/n/axvjbnqprylg/b/V2Ministry/o/office-doe/2026/3/d1d5b131-383b-4d3e-bed2-cee7a5fe2bb1.pdf,8d65ed2fc4dc6e818240a19581d60eb735e563347b93d6cff135e02acabbf81c
2026-02,DoE,CO,CO-8hr,Average,0.6,0.6,not_resolved,False,8,1,pdfplumber_table,https://objectstorage.ap-dcc-gazipur-1.oraclecloud15.com/n/axvjbnqprylg/b/V2Ministry/o/office-doe/2026/3/d1d5b131-383b-4d3e-bed2-cee7a5fe2bb1.pdf,8d65ed2fc4dc6e818240a19581d60eb735e563347b93d6cff135e02acabbf81c
